_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
66b802457ce0860a5a5c5a13,Violão,instrumentos musicais,267.18,20.6061455799,2021-05-16,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a14,Fone de ouvido,eletronicos,139.91,7.9808911194,2021-05-16,Beatriz Moraes,CE,1,cartao_credito,2,-5.2,-39.53
66b802457ce0860a5a5c5a15,Dashboards com Power BI,livros,53.94,10.94979062,2021-05-16,Camila Ribeiro,DF,3,cartao_credito,3,-15.83,-47.86
66b802457ce0860a5a5c5a16,Cadeira de escritório,moveis,645.31,46.0068443506,2021-05-16,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a17,Jogo de tabuleiro,brinquedos,170.02,6.6374925776,2021-05-16,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a18,Assistente virtual,eletronicos,223.77,9.4995183759,2021-05-16,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5a19,Lavadora de roupas,eletrodomesticos,1774.73,96.1518277479,2021-05-16,Isabella Pereira,RJ,4,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5a1a,Pandeiro,instrumentos musicais,119.22,3.9325454045,2022-05-16,Bruno Rodrigues,ES,4,cartao_credito,1,-19.19,-40.34
66b802457ce0860a5a5c5a1b,Cama box,moveis,549.13,35.6191348605,2022-05-16,Thiago Silva,TO,5,cartao_credito,10,-9.46,-48.26
66b802457ce0860a5a5c5a1c,Ciência de dados com python,livros,76.32,4.5949149238,2022-05-16,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
66b802457ce0860a5a5c5a1d,Dinossauro Rex,brinquedos,23.03,0.0,2022-05-16,Camila Ribeiro,ES,5,boleto,1,-19.19,-40.34
66b802457ce0860a5a5c5a1e,Jogo de panelas,utilidades domesticas,136.26,8.1438502499,2022-05-16,Pedro Gomes,RJ,3,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5a1f,Smartwatch,eletronicos,279.3,15.1550106616,2022-05-16,Lucas Oliveira,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5a20,Panela de pressão,utilidades domesticas,81.92,1.946432618,2022-05-16,Lucas Oliveira,RJ,1,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5a29,Jogo de tabuleiro,brinquedos,156.79,17.4429821774,2021-06-16,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c5a2a,Geladeira,eletrodomesticos,3232.0,172.377402748,2021-06-16,Bianca Santos,SP,2,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a2b,Copo térmico,esporte e lazer,46.31,0.0,2021-06-16,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a2c,Violão,instrumentos musicais,433.26,20.6542306454,2021-06-16,Rafael Costa,MG,5,cartao_credito,5,-18.1,-44.38
66b802457ce0860a5a5c5a2d,Impressora,eletronicos,362.17,25.5263983331,2021-06-16,Bruno Rodrigues,MG,4,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5a2e,Pandeiro,instrumentos musicais,60.11,3.4894534771,2021-06-16,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5a2f,Geladeira,eletrodomesticos,2920.64,156.4037087108,2021-06-16,Mariana Ferreira,GO,5,cartao_credito,6,-15.98,-49.86
66b802457ce0860a5a5c5a30,Fogão,eletrodomesticos,727.65,36.3296125014,2021-06-16,João Souza,ES,5,cartao_credito,4,-19.19,-40.34
66b802457ce0860a5a5c5a31,Pandeiro,instrumentos musicais,95.8,5.9894769699,2021-06-16,Beatriz Moraes,MG,4,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5a32,Guarda roupas,moveis,652.28,32.3163867448,2021-06-16,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5a33,Mochila,esporte e lazer,142.5,8.1188008276,2022-06-16,Felipe Santos,PE,5,cartao_credito,4,-8.38,-37.86
66b802457ce0860a5a5c5a34,Xadrez de madeira,brinquedos,30.69,1.9172760808,2022-06-16,Beatriz Moraes,BA,5,cartao_credito,5,-13.29,-41.71
66b802457ce0860a5a5c5a35,Celular Plus X42,eletronicos,2822.56,147.8772676665,2022-06-16,Beatriz Moraes,PA,5,boleto,1,-3.79,-52.48
66b802457ce0860a5a5c5a36,Jogo de panelas,utilidades domesticas,164.72,6.3552835221,2022-06-16,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
66b802457ce0860a5a5c5a37,Tablet ABXY,eletronicos,2295.03,123.6025584698,2022-06-16,Rafael Costa,RJ,4,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5a38,Lavadora de roupas,eletrodomesticos,2094.53,109.1118603746,2022-06-16,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5a39,Cama king,moveis,1164.45,59.5878984307,2022-06-16,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a3a,Cubo mágico 8x8,brinquedos,12.72,1.3643138837,2022-06-16,Bruno Rodrigues,TO,4,cartao_credito,6,-9.46,-48.26
66b802457ce0860a5a5c5a3b,Fogão,eletrodomesticos,951.87,48.2686529572,2022-06-16,Felipe Santos,BA,5,cartao_credito,3,-13.29,-41.71
66b802457ce0860a5a5c5a3c,Cubo mágico 8x8,brinquedos,24.45,0.0,2022-06-16,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c5a4b,Guarda roupas,moveis,665.97,33.0453380598,2021-07-16,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a4c,Geladeira,eletrodomesticos,2462.68,128.7147403308,2021-07-16,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5a4d,Bateria,instrumentos musicais,658.35,35.5862614426,2021-07-16,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5a4e,Cômoda,moveis,434.39,23.4130865882,2021-07-16,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5a4f,Cadeira de escritório,moveis,691.18,37.3295206411,2021-07-16,Beatriz Moraes,ES,4,boleto,1,-19.19,-40.34
66b802457ce0860a5a5c5a50,Jogo de panelas,utilidades domesticas,250.42,13.8603766251,2021-07-16,Felipe Santos,MG,5,cartao_credito,10,-18.1,-44.38
66b802457ce0860a5a5c5a51,Mesa de jantar,moveis,388.83,18.2884668088,2021-07-16,Camila Ribeiro,SC,5,cartao_credito,3,-27.45,-50.95
66b802457ce0860a5a5c5a52,Kit banquetas,moveis,440.6,21.0450635637,2022-07-16,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
66b802457ce0860a5a5c5a53,Smart TV,eletronicos,2301.6,128.9328902232,2022-07-16,Beatriz Moraes,CE,1,cartao_credito,8,-5.2,-39.53
66b802457ce0860a5a5c5a54,TV Led UHD 4K,eletronicos,2548.17,133.2668256423,2022-07-16,João Souza,PE,5,cartao_credito,10,-8.38,-37.86
66b802457ce0860a5a5c5a55,Cama box,moveis,745.04,37.2555776853,2022-07-16,Bruno Rodrigues,RJ,5,cartao_credito,2,-22.25,-42.66
66b802457ce0860a5a5c5a56,Guarda roupas,moveis,689.26,37.2321259528,2022-07-16,Beatriz Moraes,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a57,Jogo de tabuleiro,brinquedos,211.42,11.5462557755,2022-07-16,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a58,Smart TV,eletronicos,1516.74,81.050618846,2022-07-16,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a5e,Copo térmico,esporte e lazer,46.82,5.6568404693,2021-08-16,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5a5f,Cadeira de escritório,moveis,387.99,21.5477154444,2021-08-16,Lucas Oliveira,PR,1,cartao_credito,3,-24.89,-51.55
66b802457ce0860a5a5c5a60,Micro-ondas,eletrodomesticos,1063.78,56.926210629,2021-08-16,Thiago Silva,DF,5,cartao_credito,2,-15.83,-47.86
66b802457ce0860a5a5c5a61,Guarda roupas,moveis,682.94,33.9489395072,2021-08-16,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a62,Boneca bebê,brinquedos,60.64,0.0,2021-08-16,Beatriz Moraes,PI,5,boleto,1,-6.6,-42.28
66b802457ce0860a5a5c5a63,Bola de vôlei,esporte e lazer,64.95,3.9894966293,2021-08-16,Bruno Rodrigues,ES,5,cartao_credito,1,-19.19,-40.34
66b802457ce0860a5a5c5a64,Blocos de montar,brinquedos,47.82,0.0,2021-08-16,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5a65,Mochila,esporte e lazer,141.47,19.1788801047,2021-08-16,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c5a66,Cama king,moveis,729.31,47.9279498061,2021-08-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a67,Carrinho controle remoto,brinquedos,78.51,4.4635472189,2021-08-16,Juliana Costa,SP,4,cartao_credito,7,-22.19,-48.79
66b802457ce0860a5a5c5a68,Impressora,eletronicos,400.26,21.5957667651,2021-08-16,Bianca Santos,SP,5,cartao_credito,8,-22.19,-48.79
66b802457ce0860a5a5c5a69,Sofá retrátil,moveis,982.19,49.8831017424,2021-08-16,Pedro Gomes,AM,3,cartao_credito,6,-3.47,-65.1
66b802457ce0860a5a5c5a6a,Tablet ABXY,eletronicos,1483.67,79.5320685468,2022-08-16,Rafael Costa,DF,5,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c5a6b,Celular ABXY,eletronicos,1225.92,62.8609910041,2022-08-16,Camila Ribeiro,PR,4,cartao_credito,1,-24.89,-51.55
66b802457ce0860a5a5c5a6c,Assistente virtual,eletronicos,223.12,9.4649078314,2022-08-16,Rafael Costa,PE,3,cartao_credito,7,-8.38,-37.86
66b802457ce0860a5a5c5a6d,Poltrona,moveis,267.72,11.8397236565,2022-08-16,Lucas Oliveira,MA,5,boleto,1,-5.42,-45.44
66b802457ce0860a5a5c5a6e,Micro-ondas,eletrodomesticos,454.81,21.8017033143,2022-08-16,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5a6f,Celular Plus X42,eletronicos,2097.69,112.2267863268,2022-08-16,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a70,Sofá retrátil,moveis,880.29,58.3512486008,2022-08-16,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
66b802457ce0860a5a5c5a7b,Smart TV,eletronicos,1997.95,103.9692659262,2021-09-16,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5a7c,Mesa de jantar,moveis,378.98,17.7639839416,2021-09-16,Isabella Pereira,SP,4,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5a7d,Secadora de roupas,eletrodomesticos,983.02,52.6259835877,2021-09-16,Beatriz Moraes,RJ,3,cartao_credito,6,-22.25,-42.66
66b802457ce0860a5a5c5a7e,TV Led UHD 4K,eletronicos,2789.01,152.9864307438,2021-09-16,Lucas Oliveira,RJ,4,cartao_credito,11,-22.25,-42.66
66b802457ce0860a5a5c5a7f,Xadrez de madeira,brinquedos,29.97,1.8845891503,2022-09-16,Larissa Alves,SP,4,cartao_credito,17,-22.19,-48.79
66b802457ce0860a5a5c5a80,Dashboards com Power BI,livros,51.3,3.0146965776,2022-09-16,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5a81,Fone de ouvido,eletronicos,91.05,2.4325776512,2022-09-16,Rafael Costa,PR,5,cupom,1,-24.89,-51.55
66b802457ce0860a5a5c5a8b,Lavadora de roupas,eletrodomesticos,1834.12,98.5497874016,2021-10-16,Lucas Oliveira,SP,1,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5a8c,Carrinho controle remoto,brinquedos,113.51,3.6285050825,2021-10-16,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a8d,Dinossauro Rex,brinquedos,21.76,5.638693249,2021-10-16,Mariana Ferreira,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c5a8e,Pandeiro,instrumentos musicais,92.0,5.429827752,2021-10-16,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5a8f,Fogão,eletrodomesticos,638.32,31.5730587421,2021-10-16,Beatriz Moraes,SC,1,boleto,1,-27.45,-50.95
66b802457ce0860a5a5c5a90,Bola de basquete,esporte e lazer,83.67,2.0396148532,2021-10-16,Felipe Santos,SP,1,cartao_credito,8,-22.19,-48.79
66b802457ce0860a5a5c5a91,Poltrona,moveis,281.7,12.5841165991,2021-10-16,Beatriz Moraes,BA,5,cartao_credito,6,-13.29,-41.71
66b802457ce0860a5a5c5a92,Bateria,instrumentos musicais,988.45,50.2164279098,2021-10-16,Camila Ribeiro,MG,3,cartao_credito,8,-18.1,-44.38
66b802457ce0860a5a5c5a93,Violão,instrumentos musicais,312.45,17.1681270494,2021-10-16,Bianca Santos,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5a94,Celular ABXY,eletronicos,1274.57,68.806865911,2021-10-16,João Souza,PE,1,cartao_credito,6,-8.38,-37.86
66b802457ce0860a5a5c5a95,Mesa de centro,moveis,210.56,8.7961256169,2021-10-16,Juliana Costa,ES,5,boleto,1,-19.19,-40.34
66b802457ce0860a5a5c5a96,TV Led UHD 4K,eletronicos,2069.55,107.7817505245,2021-10-16,Isabella Pereira,RJ,4,cartao_credito,8,-22.25,-42.66
66b802457ce0860a5a5c5a97,Guarda roupas,moveis,646.98,35.1367507735,2021-10-16,Felipe Santos,PR,5,cartao_credito,2,-24.89,-51.55
66b802457ce0860a5a5c5a98,Bola de basquete,esporte e lazer,62.78,3.8739506575,2021-10-16,Bianca Santos,RJ,4,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5a99,Sofá retrátil,moveis,896.5,48.2670324912,2022-10-16,João Souza,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c5a9a,Impressora,eletronicos,418.45,19.8656426999,2022-10-16,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5a9b,Guarda roupas,moveis,635.23,31.4085255381,2022-10-16,Thiago Silva,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5a9c,Iniciando em programação,livros,45.17,3.2935817854,2022-10-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5a9d,Jogo de panelas,utilidades domesticas,122.85,4.125831984,2022-10-16,Pedro Gomes,BA,2,cartao_credito,2,-13.29,-41.71
66b802457ce0860a5a5c5aa3,Modelagem preditiva,livros,66.06,4.4059114398,2021-11-16,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
66b802457ce0860a5a5c5aa4,Smart TV,eletronicos,1798.71,96.6643114292,2021-11-16,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5aa5,Tablet ABXY,eletronicos,1730.72,89.7400723619,2021-11-16,Lucas Oliveira,PR,3,cartao_credito,3,-24.89,-51.55
66b802457ce0860a5a5c5aa6,Assistente virtual,eletronicos,317.86,17.6121008994,2021-11-16,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5aa7,Xadrez de madeira,brinquedos,30.33,7.9945956203,2021-11-16,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5aa8,Celular ABXY,eletronicos,1203.37,61.6602713436,2021-11-16,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5aa9,Bateria,instrumentos musicais,1408.8,72.5988008273,2021-11-16,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5aaa,Celular Plus X42,eletronicos,3005.85,160.9923175219,2021-11-16,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5aab,Lava louças,eletrodomesticos,1649.78,85.4302608621,2021-11-16,Pedro Gomes,MG,1,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5aac,Violão,instrumentos musicais,263.89,11.6357876787,2022-11-16,Juliana Costa,SP,4,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5aad,Violão,instrumentos musicais,283.36,15.3711934475,2022-11-16,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5aae,Celular ABXY,eletronicos,1311.63,70.1291283997,2022-11-16,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
66b802457ce0860a5a5c5aaf,Dashboards com Power BI,livros,51.59,3.0301382052,2022-11-16,Rafael Costa,RN,5,cartao_credito,4,-5.81,-36.59
66b802457ce0860a5a5c5ab0,Cama box,moveis,726.97,39.2400700059,2022-11-16,Pedro Gomes,CE,4,cartao_credito,2,-5.2,-39.53
66b802457ce0860a5a5c5ab1,Panela de pressão,utilidades domesticas,97.67,2.7850727356,2022-11-16,Bianca Santos,PE,5,boleto,1,-8.38,-37.86
66b802457ce0860a5a5c5ab2,Bateria,instrumentos musicais,987.14,53.0933398095,2022-11-16,Thiago Silva,RS,5,cartao_credito,7,-30.17,-53.5
66b802457ce0860a5a5c5abd,Sofá retrátil,moveis,935.65,50.3516522122,2021-12-16,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
66b802457ce0860a5a5c5abe,Sofá retrátil,moveis,894.43,45.2101457599,2021-12-16,João Souza,RJ,3,cartao_credito,1,-22.25,-42.66
66b802457ce0860a5a5c5abf,Cadeira de escritório,moveis,665.0,35.6980262237,2021-12-16,Felipe Santos,RJ,5,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5ac0,Cama box,moveis,893.09,48.2413678753,2021-12-16,Bianca Santos,GO,2,cartao_credito,1,-15.98,-49.86
66b802457ce0860a5a5c5ac1,Jogo de copos,utilidades domesticas,44.25,0.0,2021-12-16,Pedro Gomes,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5ac2,Modelagem preditiva,livros,71.71,4.7581895995,2021-12-16,Juliana Costa,SP,4,cartao_credito,10,-22.19,-48.79
66b802457ce0860a5a5c5ac3,Poltrona,moveis,312.06,17.1473607227,2022-12-16,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5ac4,Jogo de tabuleiro,brinquedos,228.77,12.7124187926,2022-12-16,Beatriz Moraes,PR,4,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c5ac5,Iniciando em programação,livros,79.03,5.147957578,2022-12-16,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5ac6,Cama king,moveis,763.99,46.9221044963,2022-12-16,Isabella Pereira,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c5ac7,Headset,eletronicos,65.76,4.0326266925,2022-12-16,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c5ac8,Lava louças,eletrodomesticos,1629.71,87.3082591995,2022-12-16,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ac9,Jogo de copos,utilidades domesticas,52.62,12.382800232,2022-12-16,Isabella Pereira,RJ,5,cartao_credito,4,-22.25,-42.66
66b802457ce0860a5a5c5ad2,Dashboards com Power BI,livros,59.9,3.8765069472,2021-01-17,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5ad3,Celular Plus X42,eletronicos,2370.1,127.8534891346,2021-01-17,Thiago Silva,PR,5,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c5ad4,Headset,eletronicos,73.75,1.5114046966,2021-01-17,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5ad5,Bateria,instrumentos musicais,747.79,37.4020069122,2021-01-17,Beatriz Moraes,SP,2,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ad6,Jogo de panelas,utilidades domesticas,239.3,13.0251309977,2021-01-17,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ad7,Dashboards com Power BI,livros,50.27,2.9598521763,2021-01-17,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ad8,Copo térmico,esporte e lazer,38.3,2.5704643033,2021-01-17,Mariana Ferreira,PE,5,cartao_credito,8,-8.38,-37.86
66b802457ce0860a5a5c5ad9,Cadeira de escritório,moveis,495.71,23.9795052706,2021-01-17,Camila Ribeiro,PR,5,cartao_credito,3,-24.89,-51.55
66b802457ce0860a5a5c5ada,Jogo de tabuleiro,brinquedos,271.38,17.6139849022,2021-01-17,Felipe Santos,DF,4,cartao_credito,1,-15.83,-47.86
66b802457ce0860a5a5c5adb,Secadora de roupas,eletrodomesticos,1463.29,75.5002293993,2022-01-17,Bruno Rodrigues,MG,4,cartao_credito,10,-18.1,-44.38
66b802457ce0860a5a5c5adc,Smart TV,eletronicos,2246.93,117.2267018939,2022-01-17,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
66b802457ce0860a5a5c5add,Celular ABXY,eletronicos,1183.51,63.5494515493,2022-01-17,Felipe Santos,PR,5,cartao_debito,1,-24.89,-51.55
66b802457ce0860a5a5c5ade,Bateria,instrumentos musicais,902.91,52.557279894,2022-01-17,Juliana Costa,CE,5,cupom,1,-5.2,-39.53
66b802457ce0860a5a5c5adf,Blocos de montar,brinquedos,53.07,0.0,2022-01-17,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ae0,Celular ABXY,eletronicos,1636.88,87.8459477547,2022-01-17,Larissa Alves,PI,1,cartao_credito,1,-6.6,-42.28
66b802457ce0860a5a5c5ae1,Bicicleta,esporte e lazer,788.88,39.5899257969,2022-01-17,Isabella Pereira,PA,5,cartao_credito,12,-3.79,-52.48
66b802457ce0860a5a5c5ae2,Faqueiro,utilidades domesticas,44.56,2.6558118543,2022-01-17,Felipe Santos,SE,5,boleto,1,-10.57,-37.45
66b802457ce0860a5a5c5ae3,Jogo de panelas,utilidades domesticas,159.04,8.9995060686,2023-01-17,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5ae4,Cadeira de escritório,moveis,444.55,21.2553891805,2023-01-17,Lucas Oliveira,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5ae5,Celular ABXY,eletronicos,1582.93,81.8706994739,2023-01-17,Felipe Santos,MG,4,cartao_credito,2,-18.1,-44.38
66b802457ce0860a5a5c5ae6,Jogo de panelas,utilidades domesticas,177.78,7.0506892324,2023-01-17,Bruno Rodrigues,PR,5,boleto,1,-24.89,-51.55
66b802457ce0860a5a5c5ae7,Guitarra,instrumentos musicais,1146.69,58.64223186,2023-01-17,Pedro Gomes,PA,1,cartao_credito,5,-3.79,-52.48
66b802457ce0860a5a5c5ae8,Dinossauro Rex,brinquedos,23.11,1.7616425009,2023-01-17,Lucas Oliveira,MG,3,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5ae9,Poltrona,moveis,331.75,15.2491285285,2023-01-17,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5aea,Fone de ouvido,eletronicos,186.1,10.5962772866,2023-01-17,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5aeb,Fogão,eletrodomesticos,1289.92,66.2687984663,2023-01-17,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c5aec,Impressora,eletronicos,354.66,19.4156825647,2023-01-17,Bruno Rodrigues,MG,5,boleto,1,-18.1,-44.38
66b802457ce0860a5a5c5afa,Iniciando em programação,livros,50.37,10.2376312525,2021-02-17,Felipe Santos,RJ,1,cupom,1,-22.25,-42.66
66b802457ce0860a5a5c5afb,Ciência de dados com python,livros,79.5,5.6322511785,2021-02-17,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
66b802457ce0860a5a5c5afc,Mesa de jantar,moveis,297.7,16.1404062104,2021-02-17,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
66b802457ce0860a5a5c5afd,Mesa de centro,moveis,251.34,10.9675379342,2021-02-17,Pedro Gomes,MG,5,cartao_credito,3,-18.1,-44.38
66b802457ce0860a5a5c5afe,Guitarra,instrumentos musicais,1023.21,55.3712694462,2021-02-17,Beatriz Moraes,MG,5,cartao_debito,1,-18.1,-44.38
66b802457ce0860a5a5c5aff,Assistente virtual,eletronicos,350.16,16.2294056437,2021-02-17,Lucas Oliveira,RS,1,cartao_credito,8,-30.17,-53.5
66b802457ce0860a5a5c5b00,Lava louças,eletrodomesticos,2035.56,108.9185507389,2021-02-17,Juliana Costa,SC,1,cartao_credito,3,-27.45,-50.95
66b802457ce0860a5a5c5b01,Cômoda,moveis,347.75,19.0477458527,2021-02-17,Bianca Santos,MG,1,cartao_credito,4,-18.1,-44.38
66b802457ce0860a5a5c5b02,Geladeira,eletrodomesticos,2329.25,121.6099942421,2022-02-17,Lucas Oliveira,SP,3,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5b03,Impressora,eletronicos,411.48,22.798487277,2022-02-17,Mariana Ferreira,PE,5,boleto,1,-8.38,-37.86
66b802457ce0860a5a5c5b04,Panela de pressão,utilidades domesticas,111.28,3.5097642912,2022-02-17,João Souza,SP,5,boleto,1,-22.19,-48.79
66b802457ce0860a5a5c5b05,Smartwatch,eletronicos,290.4,15.9891913491,2022-02-17,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
66b802457ce0860a5a5c5b06,Cômoda,moveis,441.43,21.0892585667,2023-02-17,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
66b802457ce0860a5a5c5b07,Copo térmico,esporte e lazer,56.39,3.5337023812,2023-02-17,Rafael Costa,SP,4,cartao_credito,4,-22.19,-48.79
66b802457ce0860a5a5c5b08,Jogo de panelas,utilidades domesticas,192.24,10.5193275732,2023-02-17,Rafael Costa,RS,1,boleto,1,-30.17,-53.5
66b802457ce0860a5a5c5b09,Fogão,eletrodomesticos,1371.97,70.6377141268,2023-02-17,Bruno Rodrigues,RJ,5,cartao_credito,3,-22.25,-42.66
66b802457ce0860a5a5c5b0a,Guarda roupas,moveis,656.28,35.233712457,2023-02-17,Thiago Silva,RJ,5,cartao_debito,1,-22.25,-42.66
66b802457ce0860a5a5c5b0b,Lava louças,eletrodomesticos,1488.16,76.8244820803,2023-02-17,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
66b802457ce0860a5a5c5b0c,Celular Plus X42,eletronicos,3440.62,184.6017795726,2023-02-17,Beatriz Moraes,SP,4,cupom,1,-22.19,-48.79
66b802457ce0860a5a5c5b16,Fogão,eletrodomesticos,778.47,47.8307999131,2021-03-17,Bianca Santos,PI,5,boleto,1,-6.6,-42.28
